filename,product,face1,face2,face3
06010.png,20,1,4,5
06011.png,6,1,2,3
06012.png,6,1,2,3
06013.png,30,1,5,6
06014.png,8,1,2,4
06015.png,20,1,4,5
06016.png,8,1,2,4
06017.png,10,1,2,5
06018.png,6,1,2,3
06019.png,24,2,3,4
06020.png,40,2,4,5
06021.png,120,4,5,6
06022.png,20,1,4,5
06023.png,6,1,2,3
06024.png,6,1,2,3
06025.png,90,3,5,6
06026.png,48,2,4,6
06027.png,6,1,2,3
06028.png,6,1,2,3
06029.png,36,2,3,6
06030.png,8,1,2,4
06031.png,60,2,5,6
06032.png,8,1,2,4
06033.png,15,1,3,5
06034.png,72,3,4,6
06035.png,60,2,5,6
06036.png,36,2,3,6
06037.png,20,1,4,5
06038.png,24,2,3,4
06039.png,120,4,5,6
06040.png,48,2,4,6
06041.png,6,1,2,3
06042.png,6,1,2,3
06043.png,18,1,3,6
06044.png,10,1,2,5
06045.png,120,4,5,6
06046.png,12,1,3,4
06047.png,72,3,4,6
06048.png,20,1,4,5
06049.png,20,1,4,5
06050.png,36,2,3,6
06051.png,36,2,3,6
06052.png,10,1,2,5
06053.png,36,2,3,6
06054.png,120,4,5,6
06055.png,24,2,3,4
06056.png,72,3,4,6
06057.png,48,2,4,6
06058.png,24,2,3,4
06059.png,24,2,3,4
06060.png,120,4,5,6
06061.png,48,2,4,6
06062.png,15,1,3,5
06063.png,24,2,3,4
06064.png,24,2,3,4
06065.png,20,1,4,5
06066.png,6,1,2,3
06067.png,48,2,4,6
06068.png,72,3,4,6
06069.png,15,1,3,5
06070.png,36,2,3,6
06071.png,6,1,2,3
06072.png,90,3,5,6
06073.png,120,4,5,6
06074.png,120,4,5,6
06075.png,40,2,4,5
06076.png,6,1,2,3
06077.png,36,2,3,6
06078.png,120,4,5,6
06079.png,24,2,3,4
06080.png,6,1,2,3
06081.png,36,2,3,6
06082.png,12,1,3,4
06083.png,8,1,2,4
06084.png,120,4,5,6
06085.png,6,1,2,3
06086.png,36,2,3,6
06087.png,90,3,5,6
06088.png,6,1,2,3
06089.png,8,1,2,4
06090.png,60,2,5,6
06091.png,24,2,3,4
06092.png,60,2,5,6
06093.png,60,2,5,6
06094.png,72,3,4,6
06095.png,36,2,3,6
06096.png,60,2,5,6
06097.png,12,1,3,4
06098.png,120,4,5,6
06099.png,36,2,3,6
06100.png,8,1,2,4
06101.png,6,1,2,3
06102.png,36,2,3,6
06103.png,36,2,3,6
06104.png,6,1,2,3
06105.png,20,1,4,5
06106.png,20,1,4,5
06107.png,18,1,3,6
06108.png,120,4,5,6
06109.png,72,3,4,6
06110.png,6,1,2,3
06111.png,36,2,3,6
06112.png,10,1,2,5
06113.png,6,1,2,3
06114.png,90,3,5,6
06115.png,6,1,2,3
06116.png,40,2,4,5
06117.png,20,1,4,5
06118.png,10,1,2,5
06119.png,6,1,2,3
06120.png,10,1,2,5
06121.png,120,4,5,6
06122.png,24,2,3,4
06123.png,12,1,3,4
06124.png,72,3,4,6
06125.png,60,2,5,6
06126.png,18,1,3,6
06127.png,10,1,2,5
06128.png,90,3,5,6
06129.png,6,1,2,3
06130.png,18,1,3,6
06131.png,6,1,2,3
06132.png,120,4,5,6
06133.png,6,1,2,3
06134.png,12,1,3,4
06135.png,120,4,5,6
06136.png,15,1,3,5
06137.png,72,3,4,6
06138.png,18,1,3,6
06139.png,6,1,2,3
06140.png,15,1,3,5
06141.png,120,4,5,6
06142.png,10,1,2,5
06143.png,48,2,4,6
06144.png,48,2,4,6
06145.png,6,1,2,3
06146.png,120,4,5,6
06147.png,6,1,2,3
06148.png,12,1,3,4
06149.png,20,1,4,5
06150.png,18,1,3,6
06151.png,72,3,4,6
06152.png,90,3,5,6
06153.png,120,4,5,6
06154.png,40,2,4,5
06155.png,20,1,4,5
06156.png,72,3,4,6
06157.png,18,1,3,6
06158.png,120,4,5,6
06159.png,40,2,4,5
06160.png,12,1,3,4
06161.png,20,1,4,5
06162.png,18,1,3,6
06163.png,120,4,5,6
06164.png,15,1,3,5
06165.png,36,2,3,6
06166.png,72,3,4,6
06167.png,40,2,4,5
06168.png,40,2,4,5
06169.png,10,1,2,5
06170.png,30,1,5,6
06171.png,6,1,2,3
06172.png,15,1,3,5
06173.png,10,1,2,5
06174.png,6,1,2,3
06175.png,120,4,5,6
06176.png,60,2,5,6
06177.png,36,2,3,6
06178.png,48,2,4,6
06179.png,20,1,4,5
06180.png,36,2,3,6
06181.png,90,3,5,6
06182.png,90,3,5,6
06183.png,6,1,2,3
06184.png,6,1,2,3
06185.png,120,4,5,6
06186.png,30,1,5,6
06187.png,120,4,5,6
06188.png,36,2,3,6
06189.png,120,4,5,6
06190.png,120,4,5,6
06191.png,36,2,3,6
06192.png,72,3,4,6
06193.png,72,3,4,6
06194.png,20,1,4,5
06195.png,15,1,3,5
06196.png,20,1,4,5
06197.png,120,4,5,6
06198.png,10,1,2,5
06199.png,15,1,3,5
06200.png,6,1,2,3
06201.png,8,1,2,4
06202.png,20,1,4,5
06203.png,12,1,3,4
06204.png,90,3,5,6
06205.png,120,4,5,6
06206.png,120,4,5,6
06207.png,120,4,5,6
06208.png,6,1,2,3
06209.png,40,2,4,5
06210.png,18,1,3,6
06211.png,10,1,2,5
06212.png,8,1,2,4
06213.png,72,3,4,6
06214.png,6,1,2,3
06215.png,8,1,2,4
06216.png,120,4,5,6
06217.png,48,2,4,6
06218.png,20,1,4,5
06219.png,72,3,4,6
06220.png,120,4,5,6
06221.png,15,1,3,5
06222.png,6,1,2,3
06223.png,48,2,4,6
06224.png,60,2,5,6
06225.png,12,1,3,4
06226.png,6,1,2,3
06227.png,72,3,4,6
06228.png,40,2,4,5
06229.png,90,3,5,6
06230.png,120,4,5,6
06231.png,60,2,5,6
06232.png,48,2,4,6
06233.png,15,1,3,5
06234.png,30,1,5,6
06235.png,12,1,3,4
06236.png,30,1,5,6
06237.png,10,1,2,5
06238.png,72,3,4,6
06239.png,72,3,4,6
06240.png,18,1,3,6
06241.png,36,2,3,6
06242.png,48,2,4,6
06243.png,120,4,5,6
06244.png,10,1,2,5
06245.png,60,2,5,6
06246.png,12,1,3,4
06247.png,120,4,5,6
06248.png,20,1,4,5
06249.png,120,4,5,6
06250.png,24,2,3,4
06251.png,20,1,4,5
06252.png,15,1,3,5
06253.png,40,2,4,5
06254.png,36,2,3,6
06255.png,6,1,2,3
06256.png,15,1,3,5
06257.png,30,1,5,6
06258.png,120,4,5,6
06259.png,6,1,2,3
06260.png,60,2,5,6
06261.png,6,1,2,3
06262.png,18,1,3,6
06263.png,36,2,3,6
06264.png,120,4,5,6
06265.png,36,2,3,6
06266.png,30,1,5,6
06267.png,20,1,4,5
06268.png,72,3,4,6
06269.png,15,1,3,5
06270.png,30,1,5,6
06271.png,20,1,4,5
06272.png,36,2,3,6
06273.png,15,1,3,5
06274.png,120,4,5,6
06275.png,72,3,4,6
06276.png,120,4,5,6
06277.png,120,4,5,6
06278.png,8,1,2,4
06279.png,8,1,2,4
06280.png,12,1,3,4
06281.png,40,2,4,5
06282.png,36,2,3,6
06283.png,120,4,5,6
06284.png,30,1,5,6
06285.png,8,1,2,4
06286.png,15,1,3,5
06287.png,6,1,2,3
06288.png,36,2,3,6
06289.png,120,4,5,6
06290.png,60,2,5,6
06291.png,6,1,2,3
06292.png,90,3,5,6
06293.png,10,1,2,5
06294.png,48,2,4,6
06295.png,6,1,2,3
06296.png,36,2,3,6
06297.png,36,2,3,6
06298.png,24,2,3,4
06299.png,120,4,5,6
06300.png,36,2,3,6
06301.png,120,4,5,6
06302.png,6,1,2,3
06303.png,40,2,4,5
06304.png,48,2,4,6
06305.png,6,1,2,3
06306.png,15,1,3,5
06307.png,24,2,3,4
06308.png,36,2,3,6
06309.png,120,4,5,6
06310.png,90,3,5,6
06311.png,12,1,3,4
06312.png,24,2,3,4
06313.png,8,1,2,4
06314.png,48,2,4,6
06315.png,6,1,2,3
06316.png,6,1,2,3
06317.png,72,3,4,6
06318.png,72,3,4,6
06319.png,120,4,5,6
06320.png,40,2,4,5
06321.png,8,1,2,4
06322.png,120,4,5,6
06323.png,24,2,3,4
06324.png,90,3,5,6
06325.png,120,4,5,6
06326.png,90,3,5,6
06327.png,10,1,2,5
06328.png,48,2,4,6
06329.png,60,2,5,6
06330.png,120,4,5,6
06331.png,8,1,2,4
06332.png,6,1,2,3
06333.png,15,1,3,5
06334.png,120,4,5,6
06335.png,90,3,5,6
06336.png,10,1,2,5
06337.png,48,2,4,6
06338.png,6,1,2,3
06339.png,20,1,4,5
06340.png,120,4,5,6
06341.png,6,1,2,3
06342.png,15,1,3,5
06343.png,10,1,2,5
06344.png,72,3,4,6
06345.png,12,1,3,4
06346.png,90,3,5,6
06347.png,10,1,2,5
06348.png,36,2,3,6
06349.png,12,1,3,4
06350.png,48,2,4,6
06351.png,72,3,4,6
06352.png,10,1,2,5
06353.png,120,4,5,6
06354.png,36,2,3,6
06355.png,30,1,5,6
06356.png,120,4,5,6
06357.png,6,1,2,3
06358.png,120,4,5,6
06359.png,36,2,3,6
06360.png,24,2,3,4
06361.png,20,1,4,5
06362.png,24,2,3,4
06363.png,8,1,2,4
06364.png,10,1,2,5
06365.png,48,2,4,6
06366.png,40,2,4,5
06367.png,36,2,3,6
06368.png,120,4,5,6
06369.png,120,4,5,6
06370.png,20,1,4,5
06371.png,60,2,5,6
06372.png,10,1,2,5
06373.png,48,2,4,6
06374.png,6,1,2,3
06375.png,40,2,4,5
06376.png,48,2,4,6
06377.png,12,1,3,4
06378.png,120,4,5,6
06379.png,90,3,5,6
06380.png,6,1,2,3
06381.png,15,1,3,5
06382.png,40,2,4,5
06383.png,18,1,3,6
06384.png,36,2,3,6
06385.png,20,1,4,5
06386.png,120,4,5,6
06387.png,120,4,5,6
06388.png,18,1,3,6
06389.png,30,1,5,6
06390.png,36,2,3,6
06391.png,72,3,4,6
06392.png,6,1,2,3
06393.png,15,1,3,5
06394.png,20,1,4,5
06395.png,15,1,3,5
06396.png,36,2,3,6
06397.png,72,3,4,6
06398.png,72,3,4,6
06399.png,6,1,2,3
06400.png,6,1,2,3
06401.png,40,2,4,5
06402.png,24,2,3,4
06403.png,90,3,5,6
06404.png,90,3,5,6
06405.png,30,1,5,6
06406.png,60,2,5,6
06407.png,24,2,3,4
06408.png,10,1,2,5
06409.png,90,3,5,6
06410.png,90,3,5,6
06411.png,40,2,4,5
06412.png,120,4,5,6
06413.png,90,3,5,6
06414.png,40,2,4,5
06415.png,30,1,5,6
06416.png,30,1,5,6
06417.png,20,1,4,5
06418.png,6,1,2,3
06419.png,48,2,4,6
06420.png,72,3,4,6
06421.png,36,2,3,6
06422.png,15,1,3,5
06423.png,20,1,4,5
06424.png,20,1,4,5
06425.png,6,1,2,3
06426.png,24,2,3,4
06427.png,8,1,2,4
06428.png,90,3,5,6
06429.png,6,1,2,3
06430.png,48,2,4,6
06431.png,6,1,2,3
06432.png,36,2,3,6
06433.png,20,1,4,5
06434.png,120,4,5,6
06435.png,30,1,5,6
06436.png,36,2,3,6
06437.png,30,1,5,6
06438.png,15,1,3,5
06439.png,6,1,2,3
06440.png,120,4,5,6
06441.png,90,3,5,6
06442.png,15,1,3,5
06443.png,36,2,3,6
06444.png,18,1,3,6
06445.png,72,3,4,6
06446.png,6,1,2,3
06447.png,15,1,3,5
06448.png,10,1,2,5
06449.png,6,1,2,3
06450.png,20,1,4,5
06451.png,10,1,2,5
06452.png,40,2,4,5
06453.png,20,1,4,5
06454.png,10,1,2,5
06455.png,8,1,2,4
06456.png,18,1,3,6
06457.png,8,1,2,4
06458.png,15,1,3,5
06459.png,10,1,2,5
06460.png,120,4,5,6
06461.png,12,1,3,4
06462.png,10,1,2,5
06463.png,60,2,5,6
06464.png,8,1,2,4
06465.png,48,2,4,6
06466.png,24,2,3,4
06467.png,72,3,4,6
06468.png,30,1,5,6
06469.png,60,2,5,6
06470.png,120,4,5,6
06471.png,120,4,5,6
06472.png,30,1,5,6
06473.png,20,1,4,5
06474.png,6,1,2,3
06475.png,40,2,4,5
06476.png,120,4,5,6
06477.png,15,1,3,5
06478.png,90,3,5,6
06479.png,48,2,4,6
06480.png,90,3,5,6
06481.png,20,1,4,5
06482.png,18,1,3,6
06483.png,36,2,3,6
06484.png,6,1,2,3
06485.png,90,3,5,6
06486.png,12,1,3,4
06487.png,36,2,3,6
06488.png,120,4,5,6
06489.png,72,3,4,6
06490.png,12,1,3,4
06491.png,10,1,2,5
06492.png,48,2,4,6
06493.png,36,2,3,6
06494.png,10,1,2,5
06495.png,120,4,5,6
06496.png,120,4,5,6
06497.png,90,3,5,6
06498.png,30,1,5,6
06499.png,90,3,5,6
06500.png,120,4,5,6
06501.png,120,4,5,6
06502.png,72,3,4,6
06503.png,60,2,5,6
06504.png,6,1,2,3
06505.png,6,1,2,3
06506.png,8,1,2,4
06507.png,72,3,4,6
06508.png,40,2,4,5
06509.png,20,1,4,5
06510.png,36,2,3,6
06511.png,30,1,5,6
06512.png,20,1,4,5
06513.png,90,3,5,6
06514.png,8,1,2,4
06515.png,20,1,4,5
06516.png,10,1,2,5
06517.png,10,1,2,5
06518.png,20,1,4,5
06519.png,6,1,2,3
06520.png,120,4,5,6
06521.png,30,1,5,6
06522.png,36,2,3,6
06523.png,36,2,3,6
06524.png,72,3,4,6
06525.png,15,1,3,5
06526.png,10,1,2,5
06527.png,120,4,5,6
06528.png,40,2,4,5
06529.png,120,4,5,6
06530.png,10,1,2,5
06531.png,120,4,5,6
06532.png,120,4,5,6
06533.png,120,4,5,6
06534.png,8,1,2,4
06535.png,120,4,5,6
06536.png,72,3,4,6
06537.png,40,2,4,5
06538.png,90,3,5,6
06539.png,15,1,3,5
06540.png,6,1,2,3
06541.png,24,2,3,4
06542.png,6,1,2,3
06543.png,40,2,4,5
06544.png,72,3,4,6
06545.png,36,2,3,6
06546.png,8,1,2,4
06547.png,120,4,5,6
06548.png,48,2,4,6
06549.png,120,4,5,6
06550.png,90,3,5,6
06551.png,36,2,3,6
06552.png,90,3,5,6
06553.png,8,1,2,4
06554.png,72,3,4,6
06555.png,8,1,2,4
06556.png,120,4,5,6
06557.png,72,3,4,6
06558.png,15,1,3,5
06559.png,12,1,3,4
06560.png,6,1,2,3
06561.png,24,2,3,4
06562.png,10,1,2,5
06563.png,120,4,5,6
06564.png,15,1,3,5
06565.png,60,2,5,6
06566.png,120,4,5,6
06567.png,6,1,2,3
06568.png,10,1,2,5
06569.png,6,1,2,3
06570.png,40,2,4,5
06571.png,15,1,3,5
06572.png,120,4,5,6
06573.png,36,2,3,6
06574.png,10,1,2,5
06575.png,30,1,5,6
06576.png,10,1,2,5
06577.png,120,4,5,6
06578.png,90,3,5,6
06579.png,36,2,3,6
06580.png,6,1,2,3
06581.png,72,3,4,6
06582.png,90,3,5,6
06583.png,8,1,2,4
06584.png,72,3,4,6
06585.png,10,1,2,5
06586.png,6,1,2,3
06587.png,18,1,3,6
06588.png,10,1,2,5
06589.png,36,2,3,6
06590.png,10,1,2,5
06591.png,20,1,4,5
06592.png,72,3,4,6
06593.png,36,2,3,6
06594.png,72,3,4,6
06595.png,36,2,3,6
06596.png,48,2,4,6
06597.png,48,2,4,6
06598.png,20,1,4,5
06599.png,30,1,5,6
06600.png,6,1,2,3
06601.png,24,2,3,4
06602.png,12,1,3,4
06603.png,120,4,5,6
06604.png,10,1,2,5
06605.png,120,4,5,6
06606.png,120,4,5,6
06607.png,10,1,2,5
06608.png,48,2,4,6
06609.png,36,2,3,6
06610.png,18,1,3,6
06611.png,12,1,3,4
06612.png,36,2,3,6
06613.png,120,4,5,6
06614.png,10,1,2,5
06615.png,12,1,3,4
06616.png,90,3,5,6
06617.png,15,1,3,5
06618.png,36,2,3,6
06619.png,120,4,5,6
06620.png,48,2,4,6
06621.png,12,1,3,4
06622.png,40,2,4,5
06623.png,120,4,5,6
06624.png,6,1,2,3
06625.png,72,3,4,6
06626.png,120,4,5,6
06627.png,12,1,3,4
06628.png,6,1,2,3
06629.png,20,1,4,5
06630.png,120,4,5,6
06631.png,8,1,2,4
06632.png,36,2,3,6
06633.png,6,1,2,3
06634.png,72,3,4,6
06635.png,72,3,4,6
06636.png,120,4,5,6
06637.png,72,3,4,6
06638.png,20,1,4,5
06639.png,40,2,4,5
06640.png,120,4,5,6
06641.png,20,1,4,5
06642.png,72,3,4,6
06643.png,30,1,5,6
06644.png,18,1,3,6
06645.png,120,4,5,6
06646.png,120,4,5,6
06647.png,72,3,4,6
06648.png,20,1,4,5
06649.png,18,1,3,6
06650.png,18,1,3,6
06651.png,20,1,4,5
06652.png,20,1,4,5
06653.png,120,4,5,6
06654.png,72,3,4,6
06655.png,15,1,3,5
06656.png,90,3,5,6
06657.png,6,1,2,3
06658.png,6,1,2,3
06659.png,36,2,3,6
06660.png,36,2,3,6
06661.png,90,3,5,6
06662.png,10,1,2,5
06663.png,6,1,2,3
06664.png,6,1,2,3
06665.png,20,1,4,5
06666.png,24,2,3,4
06667.png,24,2,3,4
06668.png,24,2,3,4
06669.png,48,2,4,6
06670.png,36,2,3,6
06671.png,6,1,2,3
06672.png,120,4,5,6
06673.png,60,2,5,6
06674.png,120,4,5,6
06675.png,6,1,2,3
06676.png,48,2,4,6
06677.png,30,1,5,6
06678.png,40,2,4,5
06679.png,24,2,3,4
06680.png,36,2,3,6
06681.png,20,1,4,5
06682.png,36,2,3,6
06683.png,36,2,3,6
06684.png,6,1,2,3
06685.png,36,2,3,6
06686.png,10,1,2,5
06687.png,120,4,5,6
06688.png,20,1,4,5
06689.png,6,1,2,3
06690.png,48,2,4,6
06691.png,12,1,3,4
06692.png,30,1,5,6
06693.png,15,1,3,5
06694.png,72,3,4,6
06695.png,30,1,5,6
06696.png,12,1,3,4
06697.png,90,3,5,6
06698.png,72,3,4,6
06699.png,15,1,3,5
06700.png,8,1,2,4
06701.png,10,1,2,5
06702.png,40,2,4,5
06703.png,30,1,5,6
06704.png,20,1,4,5
06705.png,48,2,4,6
06706.png,24,2,3,4
06707.png,6,1,2,3
06708.png,36,2,3,6
06709.png,15,1,3,5
06710.png,18,1,3,6
06711.png,8,1,2,4
06712.png,90,3,5,6
06713.png,10,1,2,5
06714.png,36,2,3,6
06715.png,10,1,2,5
06716.png,10,1,2,5
06717.png,24,2,3,4
06718.png,48,2,4,6
06719.png,48,2,4,6
06720.png,30,1,5,6
06721.png,10,1,2,5
06722.png,6,1,2,3
06723.png,12,1,3,4
06724.png,60,2,5,6
06725.png,36,2,3,6
06726.png,90,3,5,6
06727.png,20,1,4,5
06728.png,36,2,3,6
06729.png,120,4,5,6
06730.png,6,1,2,3
06731.png,6,1,2,3
06732.png,18,1,3,6
06733.png,48,2,4,6
06734.png,30,1,5,6
06735.png,10,1,2,5
06736.png,20,1,4,5
06737.png,20,1,4,5
06738.png,120,4,5,6
06739.png,36,2,3,6
06740.png,120,4,5,6
06741.png,18,1,3,6
06742.png,8,1,2,4
06743.png,12,1,3,4
06744.png,120,4,5,6
06745.png,36,2,3,6
06746.png,20,1,4,5
06747.png,120,4,5,6
06748.png,20,1,4,5
06749.png,10,1,2,5
06750.png,10,1,2,5
06751.png,36,2,3,6
06752.png,20,1,4,5
06753.png,36,2,3,6
06754.png,90,3,5,6
06755.png,90,3,5,6
06756.png,15,1,3,5
06757.png,36,2,3,6
06758.png,20,1,4,5
06759.png,48,2,4,6
06760.png,90,3,5,6
06761.png,20,1,4,5
06762.png,24,2,3,4
06763.png,18,1,3,6
06764.png,24,2,3,4
06765.png,10,1,2,5
06766.png,72,3,4,6
06767.png,24,2,3,4
06768.png,30,1,5,6
06769.png,6,1,2,3
06770.png,120,4,5,6
06771.png,72,3,4,6
06772.png,6,1,2,3
06773.png,72,3,4,6
06774.png,15,1,3,5
06775.png,30,1,5,6
06776.png,20,1,4,5
06777.png,36,2,3,6
06778.png,18,1,3,6
06779.png,120,4,5,6
06780.png,12,1,3,4
06781.png,24,2,3,4
06782.png,6,1,2,3
06783.png,40,2,4,5
06784.png,120,4,5,6
06785.png,20,1,4,5
06786.png,60,2,5,6
06787.png,72,3,4,6
06788.png,90,3,5,6
06789.png,8,1,2,4
06790.png,12,1,3,4
06791.png,10,1,2,5
06792.png,120,4,5,6
06793.png,120,4,5,6
06794.png,8,1,2,4
06795.png,6,1,2,3
06796.png,12,1,3,4
06797.png,40,2,4,5
06798.png,20,1,4,5
06799.png,8,1,2,4
06800.png,48,2,4,6
06801.png,12,1,3,4
06802.png,36,2,3,6
06803.png,12,1,3,4
06804.png,6,1,2,3
06805.png,15,1,3,5
06806.png,36,2,3,6
06807.png,72,3,4,6
06808.png,6,1,2,3
06809.png,12,1,3,4
06810.png,8,1,2,4
06811.png,6,1,2,3
06812.png,18,1,3,6
06813.png,6,1,2,3
06814.png,72,3,4,6
06815.png,20,1,4,5
06816.png,60,2,5,6
06817.png,30,1,5,6
06818.png,20,1,4,5
06819.png,120,4,5,6
06820.png,20,1,4,5
06821.png,72,3,4,6
06822.png,20,1,4,5
06823.png,15,1,3,5
06824.png,24,2,3,4
06825.png,120,4,5,6
06826.png,60,2,5,6
06827.png,8,1,2,4
06828.png,20,1,4,5
06829.png,36,2,3,6
06830.png,120,4,5,6
06831.png,12,1,3,4
06832.png,36,2,3,6
06833.png,15,1,3,5
06834.png,60,2,5,6
06835.png,120,4,5,6
06836.png,36,2,3,6
06837.png,18,1,3,6
06838.png,10,1,2,5
06839.png,60,2,5,6
06840.png,6,1,2,3
06841.png,8,1,2,4
06842.png,120,4,5,6
06843.png,40,2,4,5
06844.png,24,2,3,4
06845.png,8,1,2,4
06846.png,24,2,3,4
06847.png,30,1,5,6
06848.png,8,1,2,4
06849.png,10,1,2,5
06850.png,36,2,3,6
06851.png,120,4,5,6
06852.png,18,1,3,6
06853.png,48,2,4,6
06854.png,20,1,4,5
06855.png,30,1,5,6
06856.png,6,1,2,3
06857.png,6,1,2,3
06858.png,60,2,5,6
06859.png,18,1,3,6
06860.png,90,3,5,6
06861.png,120,4,5,6
06862.png,6,1,2,3
06863.png,72,3,4,6
06864.png,36,2,3,6
06865.png,6,1,2,3
06866.png,6,1,2,3
06867.png,6,1,2,3
06868.png,36,2,3,6
06869.png,36,2,3,6
06870.png,20,1,4,5
06871.png,18,1,3,6
06872.png,18,1,3,6
06873.png,40,2,4,5
06874.png,30,1,5,6
06875.png,120,4,5,6
06876.png,36,2,3,6
06877.png,6,1,2,3
06878.png,6,1,2,3
06879.png,120,4,5,6
06880.png,6,1,2,3
06881.png,72,3,4,6
06882.png,20,1,4,5
06883.png,6,1,2,3
06884.png,90,3,5,6
06885.png,60,2,5,6
06886.png,6,1,2,3
06887.png,6,1,2,3
06888.png,15,1,3,5
06889.png,36,2,3,6
06890.png,120,4,5,6
06891.png,20,1,4,5
06892.png,10,1,2,5
06893.png,30,1,5,6
06894.png,36,2,3,6
06895.png,36,2,3,6
06896.png,120,4,5,6
06897.png,40,2,4,5
06898.png,8,1,2,4
06899.png,20,1,4,5
06900.png,20,1,4,5
06901.png,8,1,2,4
06902.png,6,1,2,3
06903.png,120,4,5,6
06904.png,6,1,2,3
06905.png,72,3,4,6
06906.png,36,2,3,6
06907.png,120,4,5,6
06908.png,48,2,4,6
06909.png,60,2,5,6
06910.png,20,1,4,5
06911.png,20,1,4,5
06912.png,20,1,4,5
06913.png,18,1,3,6
06914.png,8,1,2,4
06915.png,90,3,5,6
06916.png,10,1,2,5
06917.png,36,2,3,6
06918.png,6,1,2,3
06919.png,6,1,2,3
06920.png,36,2,3,6
06921.png,120,4,5,6
06922.png,72,3,4,6
06923.png,6,1,2,3
06924.png,12,1,3,4
06925.png,72,3,4,6
06926.png,10,1,2,5
06927.png,30,1,5,6
06928.png,36,2,3,6
06929.png,30,1,5,6
06930.png,90,3,5,6
06931.png,15,1,3,5
06932.png,36,2,3,6
06933.png,18,1,3,6
06934.png,8,1,2,4
06935.png,72,3,4,6
06936.png,90,3,5,6
06937.png,10,1,2,5
06938.png,8,1,2,4
06939.png,72,3,4,6
06940.png,90,3,5,6
06941.png,20,1,4,5
06942.png,72,3,4,6
06943.png,12,1,3,4
06944.png,18,1,3,6
06945.png,24,2,3,4
06946.png,20,1,4,5
06947.png,15,1,3,5
06948.png,36,2,3,6
06949.png,90,3,5,6
06950.png,36,2,3,6
06951.png,10,1,2,5
06952.png,30,1,5,6
06953.png,72,3,4,6
06954.png,20,1,4,5
06955.png,30,1,5,6
06956.png,48,2,4,6
06957.png,72,3,4,6
06958.png,90,3,5,6
06959.png,30,1,5,6
06960.png,15,1,3,5
06961.png,40,2,4,5
06962.png,10,1,2,5
06963.png,72,3,4,6
06964.png,10,1,2,5
06965.png,20,1,4,5
06966.png,20,1,4,5
06967.png,40,2,4,5
06968.png,120,4,5,6
06969.png,8,1,2,4
06970.png,12,1,3,4
06971.png,18,1,3,6
06972.png,72,3,4,6
06973.png,6,1,2,3
06974.png,72,3,4,6
06975.png,120,4,5,6
06976.png,12,1,3,4
06977.png,20,1,4,5
06978.png,120,4,5,6
06979.png,120,4,5,6
06980.png,6,1,2,3
06981.png,12,1,3,4
06982.png,24,2,3,4
06983.png,72,3,4,6
06984.png,120,4,5,6
06985.png,40,2,4,5
06986.png,15,1,3,5
06987.png,48,2,4,6
06988.png,36,2,3,6
06989.png,15,1,3,5
06990.png,120,4,5,6
06991.png,6,1,2,3
06992.png,15,1,3,5
06993.png,20,1,4,5
06994.png,72,3,4,6
06995.png,10,1,2,5
06996.png,120,4,5,6
06997.png,120,4,5,6
06998.png,60,2,5,6
06999.png,24,2,3,4
07000.png,20,1,4,5
07001.png,120,4,5,6
07002.png,36,2,3,6
07003.png,8,1,2,4
07004.png,24,2,3,4
07005.png,36,2,3,6
07006.png,6,1,2,3
07007.png,90,3,5,6
07008.png,72,3,4,6
07009.png,120,4,5,6
07010.png,48,2,4,6
07011.png,6,1,2,3
07012.png,72,3,4,6
07013.png,8,1,2,4
07014.png,6,1,2,3
07015.png,60,2,5,6
07016.png,120,4,5,6
07017.png,36,2,3,6
07018.png,10,1,2,5
07019.png,60,2,5,6
07020.png,48,2,4,6
07021.png,10,1,2,5
07022.png,15,1,3,5
07023.png,6,1,2,3
07024.png,120,4,5,6
07025.png,8,1,2,4
07026.png,40,2,4,5
07027.png,72,3,4,6
07028.png,10,1,2,5
07029.png,20,1,4,5
07030.png,90,3,5,6
07031.png,72,3,4,6
07032.png,36,2,3,6
07033.png,120,4,5,6
07034.png,60,2,5,6
07035.png,20,1,4,5
07036.png,6,1,2,3
07037.png,120,4,5,6
07038.png,60,2,5,6
07039.png,72,3,4,6
07040.png,72,3,4,6
07041.png,6,1,2,3
07042.png,6,1,2,3
07043.png,120,4,5,6
07044.png,90,3,5,6
07045.png,10,1,2,5
07046.png,36,2,3,6
07047.png,72,3,4,6
07048.png,120,4,5,6
07049.png,72,3,4,6
07050.png,6,1,2,3
07051.png,72,3,4,6
07052.png,12,1,3,4
07053.png,6,1,2,3
07054.png,10,1,2,5
07055.png,120,4,5,6
07056.png,48,2,4,6
07057.png,10,1,2,5
07058.png,120,4,5,6
07059.png,10,1,2,5
07060.png,6,1,2,3
07061.png,18,1,3,6
07062.png,90,3,5,6
07063.png,20,1,4,5
07064.png,10,1,2,5
07065.png,120,4,5,6
07066.png,15,1,3,5
07067.png,6,1,2,3
07068.png,15,1,3,5
07069.png,6,1,2,3
07070.png,36,2,3,6
07071.png,8,1,2,4
07072.png,15,1,3,5
07073.png,6,1,2,3
07074.png,20,1,4,5
07075.png,15,1,3,5
07076.png,10,1,2,5
07077.png,120,4,5,6
07078.png,8,1,2,4
07079.png,6,1,2,3
07080.png,6,1,2,3
07081.png,30,1,5,6
07082.png,48,2,4,6
07083.png,6,1,2,3
07084.png,20,1,4,5
